cell_50km,A_legal_opportunities,B_legal_opportunities,A_effort_sum,B_effort_sum,A_fold_ti_weight_sum,B_fold_ti_weight_sum,A_measurable,B_measurable,D2_AB_included,D2_BA_included,D3_common_included,zero_opportunity_class
50km_7_27,17,38,14.59928225,24.177077000000004,253736.28142032478,385170.05117224826,YES,YES,YES,YES,YES,NONE
50km_7_28,33,46,25.802142249999992,37.835451,482061.3615357612,459391.82600252324,YES,YES,YES,YES,YES,NONE
50km_7_29,32,44,27.025566,34.17447225,466582.44505093887,448220.7617033959,YES,YES,YES,YES,YES,NONE
50km_7_30,19,30,13.9490305,22.797819500000003,311774.91779019654,289524.10529216577,YES,YES,YES,YES,YES,NONE
50km_7_31,28,38,23.80674525,30.01994425,446237.13494470663,429773.4427885824,YES,YES,YES,YES,YES,NONE
50km_7_32,28,39,25.15150925,31.499282249999997,443379.13189363957,400191.9877856879,YES,YES,YES,YES,YES,NONE
50km_7_33,26,38,20.44928775,28.459580999999996,435558.84726406296,397451.96325284895,YES,YES,YES,YES,YES,NONE
50km_7_34,22,25,14.3816355,16.12350525,415459.678466355,278251.563503485,YES,YES,YES,YES,YES,NONE
50km_7_35,15,28,10.2056285,21.43658075,280814.36841979943,320551.1923301024,YES,YES,YES,YES,YES,NONE
50km_7_36,12,18,7.315130999999999,13.120786,197845.88559843617,202494.68017910773,YES,YES,YES,YES,YES,NONE
50km_7_37,10,13,5.6585209999999995,9.15802175,171188.11309032186,154119.16949309083,YES,YES,YES,YES,YES,NONE
50km_7_38,7,10,4.065046,6.42894075,130041.71019076255,107099.22958006323,YES,YES,YES,YES,YES,NONE
50km_7_39,14,15,9.004907,11.9262655,232243.49927490548,164870.69063776545,YES,YES,YES,YES,YES,NONE
50km_7_40,4,8,3.0625,4.4447385,67787.03956172269,81523.55299148585,YES,YES,YES,YES,YES,NONE
50km_7_41,3,9,2.536165,5.399499249999999,49563.22074723528,97818.60030254791,YES,YES,YES,YES,YES,NONE
50km_7_42,2,9,2.0,5.32520625,41273.67700629175,97154.00313963823,YES,YES,YES,YES,YES,NONE
50km_7_43,5,4,3.6103345,2.3125,86761.67640635035,44381.22195636878,YES,YES,YES,YES,YES,NONE
50km_7_44,18,20,10.8826035,13.099260249999999,244759.62822927593,197428.9988631364,YES,YES,YES,YES,YES,NONE
50km_7_45,28,34,17.856505,25.717088250000003,343459.7604540718,280963.66869511956,YES,YES,YES,YES,YES,NONE
50km_7_46,37,62,25.51478225,49.300194999999995,312420.1825795731,361820.8329407605,YES,YES,YES,YES,YES,NONE
50km_7_47,41,52,24.381880249999995,34.22541125000001,348782.7385561859,291593.49177357403,YES,YES,YES,YES,YES,NONE
50km_7_48,41,58,31.046921249999993,39.32947225,332513.47011133825,317703.3901154195,YES,YES,YES,YES,YES,NONE
50km_7_49,38,66,27.850733999999992,49.986856,329350.98647834285,368177.9698000818,YES,YES,YES,YES,YES,NONE
50km_7_50,61,98,52.864002000000006,84.08384399999998,510561.54213123367,529203.0696916366,YES,YES,YES,YES,YES,NONE
50km_7_51,71,100,60.6882695,91.78529749999998,548214.1311908739,511858.92121976486,YES,YES,YES,YES,YES,NONE
50km_7_52,57,87,50.272595499999994,80.235953,422896.99403139984,412551.4738449433,YES,YES,YES,YES,YES,NONE
50km_7_53,21,28,19.890335999999998,25.5288905,167292.13106691648,141977.81750986303,YES,YES,YES,YES,YES,NONE
50km_7_54,39,59,36.019601,54.242609,298364.8318986877,305582.3441103396,YES,YES,YES,YES,YES,NONE
50km_7_55,55,71,46.263252,64.75006775,572112.9078932379,531354.6115713153,YES,YES,YES,YES,YES,NONE
50km_7_56,4,5,4.0,4.456848,66183.75636708167,50071.79950484942,YES,YES,YES,YES,YES,NONE
50km_8_14,2,1,1.2810489999999999,0.57611025,34880.20258002758,12317.07153607224,YES,YES,YES,YES,YES,NONE
50km_8_15,22,22,18.26634475,18.8125,381985.20341607765,266038.8409192371,YES,YES,YES,YES,YES,NONE
50km_8_16,24,46,20.2216875,42.687577,417946.8874504096,555008.2645531707,YES,YES,YES,YES,YES,NONE
50km_8_17,23,36,19.03961025,28.485261749999996,390905.0674856284,417221.45556717453,YES,YES,YES,YES,YES,NONE
50km_8_18,33,45,28.89183325,38.94951575,539109.3061405694,460554.50371956837,YES,YES,YES,YES,YES,NONE
50km_8_19,13,34,10.376203499999999,24.188277499999995,214825.9093171886,334212.12079125736,YES,YES,YES,YES,YES,NONE
50km_8_20,24,33,21.165064750000003,25.379461999999997,384229.82899194263,328795.72490401065,YES,YES,YES,YES,YES,NONE
50km_8_21,12,17,8.01734225,13.173142499999999,178151.7974195854,166756.3447688075,YES,YES,YES,YES,YES,NONE
50km_8_22,10,24,6.755636,19.066716,153856.4330606705,242125.5203252093,YES,YES,YES,YES,YES,NONE
50km_8_23,18,32,16.6027685,24.601642749999996,271234.82572685555,320043.2143387451,YES,YES,YES,YES,YES,NONE
50km_8_24,13,25,9.0020615,18.69030625,203509.87375813272,241317.09723423325,YES,YES,YES,YES,YES,NONE
50km_8_25,20,21,16.94771125,15.897884750000001,311886.1979869688,202035.71778489044,YES,YES,YES,YES,YES,NONE
50km_8_26,14,25,12.047607249999999,16.09168025,224133.40206826152,242603.31526853805,YES,YES,YES,YES,YES,NONE
50km_8_27,16,22,12.188691999999998,13.37273475,243399.49278538863,217712.7922608397,YES,YES,YES,YES,YES,NONE
50km_8_28,16,16,12.013081750000001,10.83482675,237575.95434296355,161018.9997481746,YES,YES,YES,YES,YES,NONE
50km_8_29,26,37,16.693904999999997,29.907003,394145.8145131375,369100.15288603096,YES,YES,YES,YES,YES,NONE
50km_8_30,46,74,43.96475074999999,65.97276450000001,527586.6462747168,517756.6738770756,YES,YES,YES,YES,YES,NONE
50km_8_31,42,60,37.1215445,56.12993525,589244.8947676799,636193.3185103012,YES,YES,YES,YES,YES,NONE
50km_8_32,51,80,47.89399875,77.43454225,554301.3189365144,510138.36960506346,YES,YES,YES,YES,YES,NONE
50km_8_33,33,55,27.36058675,47.326929250000006,450052.3470931837,469787.01706658344,YES,YES,YES,YES,YES,NONE
50km_8_34,16,29,10.99193075,21.734331,307332.03333314974,344534.9221403879,YES,YES,YES,YES,YES,NONE
50km_8_35,18,29,14.152313,22.325493750000003,313258.39395564154,320066.8811465672,YES,YES,YES,YES,YES,NONE
50km_8_36,11,16,9.602305,8.934682249999998,190543.53406741415,177324.9905441691,YES,YES,YES,YES,YES,NONE
50km_8_37,11,14,8.379078000000002,9.335554250000001,208227.00571069124,187659.99447868188,YES,YES,YES,YES,YES,NONE
50km_8_38,6,16,2.39184875,8.87959475,105661.35889388494,197069.8731756655,YES,YES,YES,YES,YES,NONE
50km_8_39,5,8,3.2864292500000003,3.9984397499999997,100949.20153202959,96756.32695475135,YES,YES,YES,YES,YES,NONE
50km_8_40,9,11,5.7490144999999995,8.0213955,172179.06565650043,125598.97766617987,YES,YES,YES,YES,YES,NONE
50km_8_41,4,10,2.339931,5.57590275,77527.68847929762,111977.04398492526,YES,YES,YES,YES,YES,NONE
50km_8_42,4,6,4.0,4.34330125,71531.31747369454,64323.87260563194,YES,YES,YES,YES,YES,NONE
50km_8_43,10,16,5.9665745,12.37854575,155277.56479153997,144673.1060510573,YES,YES,YES,YES,YES,NONE
50km_8_44,30,38,16.037892500000005,25.645625749999997,240951.21672795241,216110.44195167714,YES,YES,YES,YES,YES,NONE
50km_8_45,45,65,29.640930500000003,48.029413250000005,375962.90939612617,359872.94636673795,YES,YES,YES,YES,YES,NONE
50km_8_46,33,66,21.8919335,49.6821245,281651.8201265164,373730.06094082573,YES,YES,YES,YES,YES,NONE
50km_8_47,59,83,51.864472500000005,69.1994575,426326.0170644882,436041.22887215426,YES,YES,YES,YES,YES,NONE
50km_8_48,46,60,38.511382499999996,45.565365500000006,366042.5919406032,316739.2722729286,YES,YES,YES,YES,YES,NONE
50km_8_49,42,66,37.3830365,51.31400725,324004.3272212432,341746.83878401323,YES,YES,YES,YES,YES,NONE
50km_8_50,65,94,53.198231,78.761025,530726.494083749,518483.21628522617,YES,YES,YES,YES,YES,NONE
50km_8_51,78,104,69.9339675,94.83037374999999,586395.8783410154,528594.1746520634,YES,YES,YES,YES,YES,NONE
50km_8_52,33,60,28.284849999999995,54.0486405,273935.4195257658,350013.26090356364,YES,YES,YES,YES,YES,NONE
50km_8_53,7,11,6.451354,9.680464749999999,54707.016959041845,51490.947533530365,YES,YES,YES,YES,YES,NONE
50km_8_55,56,79,50.05712125,73.03675874999999,506193.1226689987,481058.1785898893,YES,YES,YES,YES,YES,NONE
50km_8_56,1,2,1.0,2.0,20096.288364879725,29027.972082604047,YES,YES,YES,YES,YES,NONE
50km_9_14,12,9,10.622275,7.677072,208437.28067050443,109648.88709724459,YES,YES,YES,YES,YES,NONE
50km_9_15,15,33,12.3307305,28.44270775,257204.7737016516,393279.99228102394,YES,YES,YES,YES,YES,NONE
50km_9_16,14,26,9.66578,18.022671500000005,243550.36204285314,285179.2910303744,YES,YES,YES,YES,YES,NONE
50km_9_17,26,50,20.330115749999997,41.93914949999999,442982.22266163194,543019.039645992,YES,YES,YES,YES,YES,NONE
50km_9_18,54,89,48.82355050000001,79.20055049999999,577770.1477741965,588219.6945831452,YES,YES,YES,YES,YES,NONE
50km_9_19,44,60,34.872516,49.835253,628585.2251303892,558883.9955304535,YES,YES,YES,YES,YES,NONE
50km_9_20,20,45,14.912393499999999,33.23827250000001,304669.72258439154,461661.75484579883,YES,YES,YES,YES,YES,NONE
50km_9_21,30,51,24.126327,43.002004500000005,358651.70362988004,408695.9141848972,YES,YES,YES,YES,YES,NONE
50km_9_22,8,18,7.0437045000000005,12.769761,77817.93989766655,136299.43715351276,YES,YES,YES,YES,YES,NONE
50km_9_23,8,7,6.3613655,6.0625,117209.99365028768,72252.20793469236,YES,YES,YES,YES,YES,NONE
50km_9_24,10,17,6.6875,13.15067475,152201.354005766,170997.70628960663,YES,YES,YES,YES,YES,NONE
50km_9_25,13,17,10.837841000000001,13.0673165,192585.65036482905,167012.9651304639,YES,YES,YES,YES,YES,NONE
50km_9_26,13,16,10.483856,14.35105225,200360.66422765923,157616.7511780322,YES,YES,YES,YES,YES,NONE
50km_9_27,7,11,3.96187575,5.851173,103474.98493263223,105427.71367920996,YES,YES,YES,YES,YES,NONE
50km_9_28,6,14,3.65525525,10.26910125,93070.04864722877,141352.8235946761,YES,YES,YES,YES,YES,NONE
50km_9_29,9,17,7.504456,13.793504,135895.7412013654,174383.88041422016,YES,YES,YES,YES,YES,NONE
50km_9_30,23,31,18.1619715,25.613758,345929.27387495356,313688.8898334531,YES,YES,YES,YES,YES,NONE
50km_9_31,42,61,38.875774500000006,56.96418275,567672.3065254429,556311.2980293926,YES,YES,YES,YES,YES,NONE
50km_9_32,30,49,25.297742500000002,39.58855875,480553.2859820018,503814.17694137053,YES,YES,YES,YES,YES,NONE
50km_9_33,20,37,14.191091749999998,31.33672525,344165.3043588429,454935.0696090539,YES,YES,YES,YES,YES,NONE
50km_9_34,12,25,6.69149575,17.5431655,211553.79687076464,274838.69466025074,YES,YES,YES,YES,YES,NONE
50km_9_35,15,16,8.33120625,11.59152175,237321.99671028025,191734.95667006413,YES,YES,YES,YES,YES,NONE
50km_9_36,7,11,4.066197,8.221608750000001,128131.97321672495,138859.59467158472,YES,YES,YES,YES,YES,NONE
50km_9_37,5,8,3.3441305,4.53406925,99865.46236498986,99875.18719124047,YES,YES,YES,YES,YES,NONE
50km_9_38,11,17,8.435160999999999,14.017555750000001,211527.4937258811,225571.53336030795,YES,YES,YES,YES,YES,NONE
50km_9_39,6,12,3.4818394999999995,7.68685625,115357.9964116448,135224.05082742186,YES,YES,YES,YES,YES,NONE
50km_9_40,4,6,2.429587,4.26440275,81072.90786965765,79237.05285662106,YES,YES,YES,YES,YES,NONE
50km_9_41,2,9,1.0625,4.95102475,37265.19979491013,110796.16598487971,YES,YES,YES,YES,YES,NONE
50km_9_42,7,13,2.9551255,7.036998,136556.35855262564,146906.6697010881,YES,YES,YES,YES,YES,NONE
50km_9_43,7,15,4.20097475,6.8707045,93507.54862794132,118967.66352121926,YES,YES,YES,YES,YES,NONE
50km_9_44,22,25,12.45222175,17.950627749999995,185796.31905599305,132760.21816056283,YES,YES,YES,YES,YES,NONE
50km_9_45,28,56,21.863882,43.293463750000015,236427.84985929774,313040.94617731957,YES,YES,YES,YES,YES,NONE
50km_9_46,33,57,22.522411249999998,34.59976425,292116.1519678087,313699.8805132198,YES,YES,YES,YES,YES,NONE
50km_9_47,57,87,43.70203275,67.77730374999999,439283.4104086023,473207.6280923362,YES,YES,YES,YES,YES,NONE
50km_9_48,32,55,22.11519475,45.761407,274803.8677842573,299780.1178843354,YES,YES,YES,YES,YES,NONE
50km_9_49,47,77,39.67414625000001,58.44802950000001,386486.37677428004,421837.15001985955,YES,YES,YES,YES,YES,NONE
50km_9_50,66,110,56.13719749999999,96.65437075000001,516760.0712179923,567773.3031715561,YES,YES,YES,YES,YES,NONE
50km_9_51,70,100,59.10400549999999,83.2267755,546881.6847017963,514128.74171832314,YES,YES,YES,YES,YES,NONE
50km_9_52,63,100,55.065276749999995,91.54965625,582435.2018685983,599007.7581415426,YES,YES,YES,YES,YES,NONE
50km_9_53,8,12,8.0,11.5625,76940.24502834701,91766.38530913283,YES,YES,YES,YES,YES,NONE
50km_9_55,13,22,10.875,19.261797,95581.00014381325,117825.13983501958,YES,YES,YES,YES,YES,NONE
50km_10_14,4,9,3.5569195,6.8233605,72697.67248902786,104686.57750830853,YES,YES,YES,YES,YES,NONE
50km_10_15,11,22,8.404384499999999,18.553042,196247.01518361073,261122.59595537407,YES,YES,YES,YES,YES,NONE
50km_10_16,25,36,23.924623999999998,31.526709250000003,437241.3281035445,381593.18782910786,YES,YES,YES,YES,YES,NONE
50km_10_17,24,46,18.8593915,36.023198,382179.0872606064,475911.66589357576,YES,YES,YES,YES,YES,NONE
50km_10_18,36,50,27.24805975,36.76864775,579051.4901905528,508227.59539547807,YES,YES,YES,YES,YES,NONE
50km_10_19,34,53,29.237081,45.64832274999999,487034.5102609534,525949.9738813558,YES,YES,YES,YES,YES,NONE
50km_10_20,25,37,20.11304825,24.32146075,396798.0846541034,373433.87770997686,YES,YES,YES,YES,YES,NONE
50km_10_21,28,31,24.17613325,23.96954775,432519.2093766341,318242.18040561985,YES,YES,YES,YES,YES,NONE
50km_10_22,18,30,16.646068,24.978437999999997,268275.9347659483,310634.374284632,YES,YES,YES,YES,YES,NONE
50km_10_23,11,19,9.3256625,13.154735750000002,170815.58843131555,197647.20029762373,YES,YES,YES,YES,YES,NONE
50km_10_24,8,15,5.87854275,10.19357425,122414.34722977028,154944.33071162718,YES,YES,YES,YES,YES,NONE
50km_10_25,14,22,8.557260999999999,15.952217749999999,210101.45173675232,226843.4835767268,YES,YES,YES,YES,YES,NONE
50km_10_26,15,22,9.464068,17.319526250000003,232934.48300631743,222968.64054705243,YES,YES,YES,YES,YES,NONE
50km_10_27,9,14,7.644971,10.29287475,149581.69812154188,148898.0378930425,YES,YES,YES,YES,YES,NONE
50km_10_28,3,10,2.0625,7.79160325,42210.667150199966,103219.72564019836,YES,YES,YES,YES,YES,NONE
50km_10_29,5,9,4.009049,5.931899,85177.60601400502,81668.22552484539,YES,YES,YES,YES,YES,NONE
50km_10_30,4,1,3.0625,1.0,54584.071344928874,12435.373533646292,YES,YES,YES,YES,YES,NONE
50km_10_31,13,24,10.24129875,19.917173000000002,223231.63421182058,266978.4316544653,YES,YES,YES,YES,YES,NONE
50km_10_32,22,34,18.7595945,27.27622675,362530.1751439331,355572.04146966233,YES,YES,YES,YES,YES,NONE
50km_10_33,17,20,10.9698125,15.18933125,283392.4358209978,234702.68868607984,YES,YES,YES,YES,YES,NONE
50km_10_34,10,9,7.1119235000000005,5.3817330000000005,191128.87329767234,107631.82685447992,YES,YES,YES,YES,YES,NONE
50km_10_35,8,16,2.8799112499999997,8.028537499999999,152908.79161907051,190383.71393615112,YES,YES,YES,YES,YES,NONE
50km_10_36,6,10,3.7556417499999997,5.7383815,96570.34194185046,117587.75570730487,YES,YES,YES,YES,YES,NONE
50km_10_37,3,4,2.0902865,2.28230875,54175.1636299061,42621.06402649002,YES,YES,YES,YES,YES,NONE
50km_10_38,7,3,5.09457,1.99521725,128766.4514628673,36414.39585734281,YES,YES,YES,YES,YES,NONE
50km_10_39,8,12,5.80618375,7.077199,143174.44452799912,151723.26201878345,YES,YES,YES,YES,YES,NONE
50km_10_40,2,5,0.719491,4.448882,38653.86327449259,66893.40459222185,YES,YES,YES,YES,YES,NONE
50km_10_41,4,5,1.057197,2.10656975,74890.75874673486,67747.01192894313,YES,YES,YES,YES,YES,NONE
50km_10_42,3,5,2.08834375,2.46219225,52292.57296956987,60996.16823448446,YES,YES,YES,YES,YES,NONE
50km_10_43,4,7,2.625,5.8051485,60300.667044487855,52223.52186447711,YES,YES,YES,YES,YES,NONE
50km_10_44,22,23,12.45532175,13.064131750000001,160560.3033605194,120985.31126405328,YES,YES,YES,YES,YES,NONE
50km_10_45,18,28,12.396289249999999,16.31863475,139221.0933867788,146288.25013334365,YES,YES,YES,YES,YES,NONE
50km_10_46,35,48,28.547570000000004,33.225392,291539.5511272116,263002.7209306497,YES,YES,YES,YES,YES,NONE
50km_10_47,34,56,28.62699,37.895265,291070.9626180825,311968.88988654106,YES,YES,YES,YES,YES,NONE
50km_10_48,45,76,33.9001755,54.36348675,373777.11084094085,420094.3793560401,YES,YES,YES,YES,YES,NONE
50km_10_49,54,73,42.68897774999999,60.44891874999999,433427.63840131805,384346.77343731595,YES,YES,YES,YES,YES,NONE
50km_10_50,76,108,69.812994,89.12034025000003,589572.0299140224,542552.8937597072,YES,YES,YES,YES,YES,NONE
50km_10_51,77,102,68.4925115,91.863578,559956.9657382183,479909.8944497494,YES,YES,YES,YES,YES,NONE
50km_10_52,80,118,73.21292099999998,111.52468125,530433.3350819077,485782.18428575573,YES,YES,YES,YES,YES,NONE
50km_10_53,34,49,32.607586749999996,46.27362575,447620.80552590167,370530.45229181484,YES,YES,YES,YES,YES,NONE
50km_10_54,1,1,0.19097,1.0,17483.71957699742,11625.499644541214,YES,YES,YES,YES,YES,NONE
50km_10_55,4,8,3.5625,7.125,47526.78449924797,78653.13490557815,YES,YES,YES,YES,YES,NONE
50km_10_56,1,4,1.0,3.5625,15441.900591148771,34620.909733463224,YES,YES,YES,YES,YES,NONE
50km_11_14,1,1,0.265712,1.0,14621.607283362737,12116.27874817131,YES,YES,YES,YES,YES,NONE
50km_11_15,5,3,3.2892215,2.5625,83032.15210125319,34470.05981374869,YES,YES,YES,YES,YES,NONE
50km_11_16,18,22,14.22309975,18.01431625,290356.41762839403,233249.24901866395,YES,YES,YES,YES,YES,NONE
50km_11_17,27,37,25.03719375,32.349687,458200.43986742885,383247.1108080354,YES,YES,YES,YES,YES,NONE
50km_11_18,41,47,34.258377749999994,36.6507105,635780.4406597179,473791.0955400707,YES,YES,YES,YES,YES,NONE
50km_11_19,29,49,23.138053999999997,42.839043999999994,447962.0710897499,499871.1697403098,YES,YES,YES,YES,YES,NONE
50km_11_20,44,50,32.57133875,39.92714899999999,569370.5991561842,456453.9877225814,YES,YES,YES,YES,YES,NONE
50km_11_21,34,51,27.271086000000004,43.0141665,435701.1061729134,442294.0108192362,YES,YES,YES,YES,YES,NONE
50km_11_22,35,48,30.284568250000003,43.86948675,526523.0250760318,491021.74406156794,YES,YES,YES,YES,YES,NONE
50km_11_23,39,52,32.99784075,40.23109974999999,594586.8915362983,549814.3307015948,YES,YES,YES,YES,YES,NONE
50km_11_24,35,53,31.393988999999998,44.45820025,470730.9715787944,522684.01753829553,YES,YES,YES,YES,YES,NONE
50km_11_25,32,39,23.20341625,30.10232575,466343.010165841,399075.4785505445,YES,YES,YES,YES,YES,NONE
50km_11_26,21,38,16.7764615,24.151398999999998,323012.3642945209,396357.98734156234,YES,YES,YES,YES,YES,NONE
50km_11_27,18,28,11.72993275,19.88022,294384.4435499352,282115.69676023955,YES,YES,YES,YES,YES,NONE
50km_11_28,10,16,8.668129,11.984875500000001,161121.6288600382,169501.06995469483,YES,YES,YES,YES,YES,NONE
50km_11_29,6,20,4.2925315,11.8947845,94404.06365137815,202892.86615924488,YES,YES,YES,YES,YES,NONE
50km_11_30,5,11,4.038124,7.7536395,92873.97505735718,127662.14341329601,YES,YES,YES,YES,YES,NONE
50km_11_31,9,12,5.09216725,9.875048,126724.29551129213,100222.9382322347,YES,YES,YES,YES,YES,NONE
50km_11_32,31,54,25.16641825,45.427019,289899.29126719414,364121.19810638356,YES,YES,YES,YES,YES,NONE
50km_11_33,12,17,9.38982775,13.8152825,135374.9217837512,140197.71870351146,YES,YES,YES,YES,YES,NONE
50km_11_34,10,13,4.13579325,9.803661,139999.04809426592,156279.45799518368,YES,YES,YES,YES,YES,NONE
50km_11_35,8,13,4.5644335,6.00395525,146338.37138321408,149801.80782614788,YES,YES,YES,YES,YES,NONE
50km_11_36,6,4,2.56593875,3.061138,118130.80771834421,48788.94649092159,YES,YES,YES,YES,YES,NONE
50km_11_37,1,5,0.0625,2.8252715,15027.373174659737,65760.59935336857,YES,YES,YES,YES,YES,NONE
50km_11_38,1,2,0.5625,0.3270235,19326.931637246296,25355.129577776126,YES,YES,YES,YES,YES,NONE
50km_11_39,2,3,0.125,3.0,33256.78421931929,38323.05568770996,YES,YES,YES,YES,YES,NONE
50km_11_40,2,7,1.05028125,4.88690575,33256.78421931929,80948.04845863557,YES,YES,YES,YES,YES,NONE
50km_11_41,1,5,0.5625,2.93836125,19326.931637246296,65058.56876262652,YES,YES,YES,YES,YES,NONE
50km_11_42,2,4,0.73227325,3.125,36167.67920232339,47950.48937934321,YES,YES,YES,YES,YES,NONE
50km_11_43,4,12,2.23090975,5.057227999999999,53903.50864228333,95061.4408799772,YES,YES,YES,YES,YES,NONE
50km_11_44,18,28,11.81966025,12.262561,131025.81771747088,142747.02183030086,YES,YES,YES,YES,YES,NONE
50km_11_45,10,13,6.70135725,7.203612,74899.80011733648,65321.1381951782,YES,YES,YES,YES,YES,NONE
50km_11_46,9,14,6.059185750000001,7.877531,67474.95533077267,71075.28712600099,YES,YES,YES,YES,YES,NONE
50km_11_47,15,31,11.923751250000002,19.77760575,116803.4462744536,169444.96133079243,YES,YES,YES,YES,YES,NONE
50km_11_48,27,57,18.1586965,45.386328999999996,222431.52854591742,301130.1884680777,YES,YES,YES,YES,YES,NONE
50km_11_49,74,108,68.610268,98.91454625,562561.4386780147,555907.7009739787,YES,YES,YES,YES,YES,NONE
50km_11_50,77,109,74.96303025,101.46146149999997,544560.5768931293,541826.5448061527,YES,YES,YES,YES,YES,NONE
50km_11_51,62,108,58.2804915,101.29260674999999,530735.0736170164,648967.505071022,YES,YES,YES,YES,YES,NONE
50km_11_52,54,97,51.4507475,88.4855275,558415.1781804308,698294.3464625068,YES,YES,YES,YES,YES,NONE
50km_11_53,35,48,32.012629,45.63030725,525084.737875387,481961.2720589166,YES,YES,YES,YES,YES,NONE
50km_11_54,12,20,11.184881,17.94638975,240930.49969558357,234730.00468323886,YES,YES,YES,YES,YES,NONE
50km_11_56,3,4,3.0,2.8125,41229.8718932312,51300.48000274264,YES,YES,YES,YES,YES,NONE
50km_12_14,0,1,0.0,0.203925,0.0,12116.27874817131,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_12_16,18,26,15.366781,18.574643000000002,290424.81757021253,263755.68812841666,YES,YES,YES,YES,YES,NONE
50km_12_17,43,51,36.6450525,43.2069895,584911.1299315018,478634.30635597033,YES,YES,YES,YES,YES,NONE
