candidate_id,state_fips,state_abbr,state_name,target_reporting_year,target_eval_group,component_evalid,fold_A_panels,fold_B_panels,fold_A_panel_count,fold_B_panel_count,p2panel_split_count,parent_estimation_unit_count,parent_poststratum_count,effective_design_block_count,fold_A_parent_poststrata_covered,fold_B_parent_poststrata_covered,fold_A_missing_parent_poststrata,fold_B_missing_parent_poststrata,symmetric_coarsening_estimation_unit_count,symmetric_coarsening_parent_poststratum_count,symmetric_coarsening_area_acres,true_eu_level_block_count,true_eu_level_block_ids,original_population_area_acres,effective_population_area_acres,population_area_preservation_relative_error,population_area_preserved_100pct,area_preservation_failure_count,unresolved_design_key_count,crossfold_lineage_overlap_count,crossfold_lineage_roots,candidate_design_valid,candidate_design_status,area_weighted_effective_block_imbalance,max_effective_block_imbalance,area_weighted_estimation_unit_imbalance,fold_A_plot_count,fold_B_plot_count,fold_A_plot_share,absolute_fold_A_plot_share_minus_0_4,fold_A_measyear_n,fold_B_measyear_n,fold_A_measyear_distribution,fold_B_measyear_distribution,fold_A_measyear_mean,fold_B_measyear_mean,fold_A_measyear_median,fold_B_measyear_median,fold_A_measyear_sd,fold_B_measyear_sd,fold_A_measyear_min,fold_A_measyear_max,fold_B_measyear_min,fold_B_measyear_max,temporal_center_abs_diff_years,temporal_distribution_l1_distance,temporal_sd_abs_diff_years,mechanical_rank,rule_selected_top_candidate,mainline_final_acceptance,ranking_rule,repair_class_code,repair_class,repair_class_reason,native_missing_parent_poststrata,within_eu_symmetric_coarsening_used,within_eu_coarsened_unit_count,sparse_eu_fallback_used,sparse_eu,sparse_eu_partner,merged_domain_id,area_preserved_100pct,ti_estimable,rank_within_repair_class,competition_eligible_class,final_rank_within_admissible_class,final_rule_selected,merged_domain_fold_A_sample_count,merged_domain_fold_B_sample_count
T2_NJ_A2-3_B1-4-5,34,NJ,New Jersey,2023,342023,342301,2-3,1-4-5,2,3,0,3,11,11,11,11,0,0,0,0,0,0,,5000449.8,5000449.8,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.12867561969054075,0.5263157894736842,0.09072009001097447,601,908,0.39827700463883364,0.0017229953611663795,601,908,2020:179;2021:247;2022:168;2023:7,2019:293;2020:89;2021:11;2022:173;2023:309;2024:33,2021.0049916805324,2021.2367841409691,2021.0,2022.0,0.790553629804669,1.7930686740282118,2020,2023,2019,2024,0.2317924604367363,1.3753839049455021,1.0025150442235429,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,3,YES,3,0,,
T2_NJ_A2-4_B1-3-5,34,NJ,New Jersey,2023,342023,342301,2-4,1-3-5,2,3,0,3,11,11,11,11,0,0,0,0,0,0,,5000449.8,5000449.8,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.14158660876121498,0.5072463768115942,0.09317992511335584,596,913,0.3949635520212061,0.005036447978793934,596,913,2020:179;2021:99;2022:205;2023:99;2024:14,2019:293;2020:89;2021:159;2022:136;2023:217;2024:19,2021.4463087248323,2020.947426067908,2022.0,2021.0,1.1502881474551714,1.6334887763683819,2020,2024,2019,2024,0.49888265692425193,0.8010688268632798,0.4832006289132105,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,5,YES,5,0,,
T2_NJ_A2-5_B1-3-4,34,NJ,New Jersey,2023,342023,342301,2-5,1-3-4,2,3,0,3,11,11,11,11,0,0,0,0,0,0,,5000449.8,5000449.8,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.18335808852585553,0.6884057971014493,0.08540578882145618,637,872,0.42213386348575216,0.022133863485752137,637,872,2019:92;2020:184;2021:99;2022:33;2023:210;2024:19,2019:201;2020:84;2021:159;2022:308;2023:106;2024:14,2021.2229199372057,2021.0871559633028,2021.0,2021.0,1.5683311288574848,1.4131480953415263,2019,2024,2019,2024,0.13576397390284,0.8288133884464159,0.15518303351595852,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,10,YES,10,0,,
T2_NJ_A3-4_B1-2-5,34,NJ,New Jersey,2023,342023,342301,3-4,1-2-5,2,3,0,3,11,11,11,11,0,0,0,0,0,0,,5000449.8,5000449.8,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.1087654037258798,0.625,0.07283717603080499,575,934,0.3810470510271703,0.01895294897282973,575,934,2021:148;2022:307;2023:106;2024:14,2019:293;2020:268;2021:110;2022:34;2023:210;2024:19,2021.975652173913,2020.6327623126338,2022.0,2020.0,0.7344901884943017,1.5901079099574078,2021,2024,2019,2024,1.3428898612792182,1.2822679452564938,0.8556177214631061,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,1,YES,1,1,,
T2_NJ_A3-5_B1-2-4,34,NJ,New Jersey,2023,342023,342301,3-5,1-2-4,2,3,0,3,11,11,11,11,0,0,0,0,0,0,,5000449.8,5000449.8,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.15023562868940585,0.23550724637681156,0.057689359346925685,616,893,0.40821736249171636,0.00821736249171634,616,893,2019:92;2020:5;2021:148;2022:135;2023:217;2024:19,2019:201;2020:263;2021:110;2022:206;2023:99;2024:14,2021.7094155844156,2020.7547592385217,2022.0,2020.0,1.418223662575852,1.3971833747049405,2019,2024,2019,2024,0.954656345893909,0.7473131571675804,0.0210402878709115,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,6,YES,6,0,,
T2_NJ_A4-5_B1-2-3,34,NJ,New Jersey,2023,342023,342301,4-5,1-2-3,2,3,0,3,11,11,11,11,0,0,0,0,0,0,,5000449.8,5000449.8,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.11981161690045083,0.35087719298245607,0.055229524244544276,611,898,0.4049039098740888,0.004903909874088785,611,898,2019:92;2020:5;2022:172;2023:309;2024:33,2019:201;2020:263;2021:258;2022:169;2023:7,2022.1456628477906,2020.4632516703787,2023.0,2020.0,1.4463271779974862,1.0586414092403578,2019,2024,2019,2023,1.6824111774119501,1.2905055424128542,0.38768576875712846,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,2,YES,2,0,,
T2_NM_A1-2_B3-4-5,35,NM,New Mexico,2022,352022,352201,1-2,3-4-5,2,3,0,33,157,157,157,157,0,0,0,0,0,0,,77816960.0,77816960.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.15202513520682442,1.519607843137255,0.0414398553490873,4897,7206,0.40461042716681817,0.004610427166818143,4897,7206,2012:108;2013:17;2014:1110;2015:1180;2016:17;2019:1239;2020:1063;2021:87;2022:47;2023:27;2024:2,2012:622;2013:486;2014:8;2015:1;2016:1229;2017:1241;2018:1191;2019:5;2021:1114;2022:1191;2023:103;2024:13;2025:2,2017.0226669389422,2017.8365251179573,2019.0,2018.0,2.706220290700841,3.1802527972038077,2012,2024,2012,2025,0.813858179015142,1.8715482882998995,0.4740325065029669,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,5,YES,5,0,,
T2_NM_A1-3_B2-4-5,35,NM,New Mexico,2022,352022,352201,1-3,2-4-5,2,3,0,33,157,157,157,157,0,0,0,0,0,0,,77816960.0,77816960.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.14015052111507856,0.8974358974358972,0.03738912327623499,4921,7182,0.4065934065934066,0.00659340659340657,4921,7182,2012:108;2013:17;2014:1059;2015:13;2016:1229;2017:13;2019:1239;2020:8;2021:1120;2022:85;2023:29;2024:1,2012:622;2013:486;2014:59;2015:1168;2016:17;2017:1228;2018:1191;2019:5;2020:1055;2021:81;2022:1153;2023:101;2024:14;2025:2,2017.5177809388335,2017.5,2019.0,2018.0,2.802100481297379,3.1670630338987458,2012,2024,2012,2025,0.01778093883353904,1.8435277382645803,0.3649625526013667,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,2,YES,2,0,,
T2_NM_A1-4_B2-3-5,35,NM,New Mexico,2022,352022,352201,1-4,2-3-5,2,3,0,33,157,157,157,157,0,0,0,0,0,0,,77816960.0,77816960.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.138161489814247,1.2037037037037035,0.03260943114941234,4892,7211,0.40419730645294555,0.004197306452945526,4892,7211,2012:108;2013:17;2014:1059;2015:13;2017:1228;2018:20;2019:1239;2020:8;2021:6;2022:1106;2023:74;2024:12;2025:2,2012:622;2013:486;2014:59;2015:1168;2016:1246;2017:13;2018:1171;2019:5;2020:1055;2021:1195;2022:132;2023:56;2024:3,2017.983033524121,2017.1844404382193,2019.0,2018.0,2.9994067355364398,2.9978886286590143,2012,2025,2012,2024,0.7985930859017571,1.8553502286469987,0.0015181068774254847,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,1,YES,1,1,,
T2_NM_A1-5_B2-3-4,35,NM,New Mexico,2022,352022,352201,1-5,2-3-4,2,3,0,33,157,157,157,157,0,0,0,0,0,0,,77816960.0,77816960.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.20736929409826738,1.519607843137255,0.04962582279163984,4743,7360,0.39188630917954226,0.008113690820457764,4743,7360,2012:730;2013:503;2014:1067;2015:14;2018:1171;2019:1244;2020:8;2021:6,2014:51;2015:1167;2016:1246;2017:1241;2018:20;2020:1055;2021:1195;2022:1238;2023:130;2024:15;2025:2,2015.9070208728654,2018.5384510869565,2018.0,2017.0,2.778403646910442,2.710899580932128,2012,2021,2014,2025,2.631430214091097,1.9688996484521812,0.06750406597831393,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,9,YES,9,0,,
T2_NM_A2-3_B1-4-5,35,NM,New Mexico,2022,352022,352201,2-3,1-4-5,2,3,0,33,157,157,157,157,0,0,0,0,0,0,,77816960.0,77816960.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.17666070074903392,1.1979166666666665,0.04008683885995361,4918,7185,0.406345534165083,0.006345534165082989,4918,7185,2014:51;2015:1167;2016:1246;2017:13;2020:1055;2021:1195;2022:132;2023:56;2024:3,2012:730;2013:503;2014:1067;2015:14;2017:1228;2018:1191;2019:1244;2020:8;2021:6;2022:1106;2023:74;2024:12;2025:2,2018.0632370882472,2017.1266527487821,2016.0,2018.0,2.6638433268862265,3.1922168798225603,2014,2024,2012,2025,0.936584339465071,1.8906803094762454,0.5283735529363338,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,8,YES,8,0,,
T2_NM_A2-4_B1-3-5,35,NM,New Mexico,2022,352022,352201,2-4,1-3-5,2,3,0,33,157,157,157,157,0,0,0,0,0,0,,77816960.0,77816960.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.1560068702745692,1.0714285714285714,0.031633108324467495,4889,7214,0.40394943402462197,0.003949434024621945,4889,7214,2014:51;2015:1167;2016:17;2017:1228;2018:20;2020:1055;2021:81;2022:1153;2023:101;2024:14;2025:2,2012:730;2013:503;2014:1067;2015:14;2016:1229;2017:13;2018:1171;2019:1244;2020:8;2021:1120;2022:85;2023:29;2024:1,2018.5320106361219,2016.812725256446,2017.0,2018.0,2.779220605086303,2.98547692726287,2014,2025,2012,2024,1.7192853796759664,1.889279402230487,0.20625632217656698,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,6,YES,6,0,,
T2_NM_A2-5_B1-3-4,35,NM,New Mexico,2022,352022,352201,2-5,1-3-4,2,3,0,33,157,157,157,157,0,0,0,0,0,0,,77816960.0,77816960.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.1482439496271747,1.0416666666666665,0.04054681021340789,4740,7363,0.39163843675121873,0.00836156324878129,4740,7363,2012:622;2013:486;2014:59;2015:1168;2016:17;2018:1171;2019:5;2020:1055;2021:81;2022:47;2023:27;2024:2,2012:108;2013:17;2014:1059;2015:13;2016:1229;2017:1241;2018:20;2019:1239;2020:8;2021:1120;2022:1191;2023:103;2024:13;2025:2,2016.47194092827,2018.1737063696862,2018.0,2018.0,2.9575054697854597,2.875125159463906,2012,2024,2012,2025,1.701765441416228,1.8544877426246296,0.0823803103215539,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,4,YES,4,0,,
T2_NM_A3-4_B1-2-5,35,NM,New Mexico,2022,352022,352201,3-4,1-2-5,2,3,0,33,157,156,156,157,1,0,1,2,683651.0,0,,77816960.0,77816960.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.18605550462159245,1.40625,0.05071771385878987,4913,7190,0.40593241345121045,0.005932413451210428,4913,7190,2016:1229;2017:1241;2018:20;2021:1114;2022:1191;2023:103;2024:13;2025:2,2012:730;2013:503;2014:1118;2015:1181;2016:17;2018:1171;2019:1244;2020:1063;2021:87;2022:47;2023:27;2024:2,2019.0205577040506,2016.473157162726,2017.0,2018.0,2.602262063765291,2.851553286515047,2016,2025,2012,2024,2.5474005413245777,1.9417887940003062,0.2492912227497559,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R1,R1_WITHIN_EU_SYMMETRIC_COARSENING_VALID,Native poststrata incomplete; symmetric within-EU coarsening closes TI with 100% area,1,1,1,0,,,,1,1,1,NO,,0,,
T2_NM_A3-5_B1-2-4,35,NM,New Mexico,2022,352022,352201,3-5,1-2-4,2,3,0,33,157,157,157,157,0,0,0,0,0,0,,77816960.0,77816960.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.14249425179811137,1.0416666666666665,0.0363360864234689,4764,7339,0.39362141617780716,0.006378583822192863,4764,7339,2012:622;2013:486;2014:8;2015:1;2016:1229;2017:13;2018:1171;2019:5;2021:1114;2022:85;2023:29;2024:1,2012:108;2013:17;2014:1110;2015:1180;2016:17;2017:1228;2018:20;2019:1239;2020:1063;2021:87;2022:1153;2023:101;2024:14;2025:2,2016.986146095718,2017.845483035836,2018.0,2018.0,3.1367156419306537,2.898829609471314,2012,2024,2012,2025,0.8593369401180553,1.8725295738385805,0.2378860324593397,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,3,YES,3,0,,
T2_NM_A4-5_B1-2-3,35,NM,New Mexico,2022,352022,352201,4-5,1-2-3,2,3,0,33,157,157,157,157,0,0,0,0,0,0,,77816960.0,77816960.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.16290445558052183,1.0416666666666665,0.04681089730639722,4735,7368,0.3912253160373461,0.008774683962653906,4735,7368,2012:622;2013:486;2014:8;2015:1;2017:1228;2018:1191;2019:5;2022:1106;2023:74;2024:12;2025:2,2012:108;2013:17;2014:1110;2015:1180;2016:1246;2017:13;2019:1239;2020:1063;2021:1201;2022:132;2023:56;2024:3,2017.4635691657868,2017.5352877307275,2018.0,2019.0,3.3969053761591974,2.757539000095021,2012,2025,2012,2024,0.07171856494073836,1.9047814860803933,0.6393663760641766,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,7,YES,7,0,,
T2_NY_A1-2_B3-4-5,36,NY,New York,2023,362023,362301,1-2,3-4-5,2,3,0,30,74,74,74,74,0,0,0,0,0,0,,31429223.599999998,31429223.599999998,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.144686416926005,1.111111111111111,0.06856890719674776,1794,2692,0.3999108337048596,8.91662951404415e-05,1794,2692,2017:557;2018:191;2019:16;2022:340;2023:640;2024:50,2018:454;2019:620;2020:616;2021:600;2022:378;2023:24,2020.407469342252,2019.962852897474,2022.0,2020.0,2.7353157013319422,1.3300245021880004,2017,2024,2018,2023,0.44461644477792106,1.4705680649217052,1.4052911991439418,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,3,YES,3,0,,
T2_NY_A1-3_B2-4-5,36,NY,New York,2023,362023,362301,1-3,2-4-5,2,3,0,30,74,74,74,74,0,0,0,0,0,0,,31429223.599999998,31429223.599999998,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.13557065146196837,1.2878787878787878,0.050859794362266446,1788,2698,0.398573339277753,0.0014266607222470085,1788,2698,2018:454;2019:389;2020:46;2022:340;2023:522;2024:37,2017:557;2018:191;2019:247;2020:570;2021:600;2022:378;2023:142;2024:13,2020.6135346756153,2019.8272794662714,2022.0,2020.0,2.1397655919255323,1.8809105068878698,2018,2024,2017,2024,0.7862552093438353,1.2287534224539514,0.2588550850376625,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,1,YES,1,1,,
T2_NY_A1-4_B2-3-5,36,NY,New York,2023,362023,362301,1-4,2-3-5,2,3,0,30,74,74,72,74,2,0,2,2,92750.20000000001,2,1801597891290487;1801597913290487,31429223.599999998,31429223.599999998,0.0,1,0,0,0,,0,DESIGN_BLOCKED_ESTIMATION_UNIT_UNSAMPLED,0.172474767615103,1.6666666666666667,0.07547153723624128,1800,2686,0.4012483281319661,0.00124832813196607,1800,2686,2019:231;2020:570;2021:88;2022:352;2023:522;2024:37,2017:557;2018:645;2019:405;2020:46;2021:512;2022:366;2023:142;2024:13,2021.263888888889,2019.3879374534624,2022.0,2019.0,1.5172993140200166,1.9731691109026999,2019,2024,2017,2024,1.8759514354264866,1.2233664267394722,0.45586979688268325,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R3,R3_BLOCKED,DESIGN_BLOCKED_ESTIMATION_UNIT_UNSAMPLED,2,1,2,0,,,,1,0,,NO,,0,,
T2_NY_A1-5_B2-3-4,36,NY,New York,2023,362023,362301,1-5,2-3-4,2,3,0,30,74,74,72,74,2,0,2,2,92750.20000000001,2,1801597891290487;1801597913290487,31429223.599999998,31429223.599999998,0.0,1,0,0,0,,0,DESIGN_BLOCKED_ESTIMATION_UNIT_UNSAMPLED,0.19557058835407556,1.6666666666666667,0.06966468630654138,1801,2685,0.4014712438698172,0.0014712438698171737,1801,2685,2021:512;2022:706;2023:546;2024:37,2017:557;2018:645;2019:636;2020:616;2021:88;2022:12;2023:118;2024:13,2022.059966685175,2018.8532588454377,2022.0,2019.0,0.8163344895871457,1.508073650236919,2021,2024,2017,2024,3.2067078397371915,1.8279329608938548,0.6917391606497733,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R3,R3_BLOCKED,DESIGN_BLOCKED_ESTIMATION_UNIT_UNSAMPLED,2,1,2,0,,,,1,0,,NO,,0,,
T2_NY_A2-3_B1-4-5,36,NY,New York,2023,362023,362301,2-3,1-4-5,2,3,0,30,74,74,74,72,0,2,2,2,92750.20000000001,2,1801597891290487;1801597913290487,31429223.599999998,31429223.599999998,0.0,1,0,0,0,,0,DESIGN_BLOCKED_ESTIMATION_UNIT_UNSAMPLED,0.18054535682914838,2.5,0.0930473431234605,1784,2702,0.39768167632634865,0.002318323673651368,1784,2702,2017:557;2018:645;2019:405;2020:46;2023:118;2024:13,2019:231;2020:570;2021:600;2022:718;2023:546;2024:37,2018.340807174888,2021.3290155440413,2018.0,2021.0,1.5631750118246235,1.2816168375848631,2017,2024,2019,2024,2.9882083691534262,1.6305850507679083,0.2815581742397604,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R3,R3_BLOCKED,DESIGN_BLOCKED_ESTIMATION_UNIT_UNSAMPLED,2,1,2,0,,,,1,0,,NO,,0,,
T2_NY_A2-4_B1-3-5,36,NY,New York,2023,362023,362301,2-4,1-3-5,2,3,0,30,74,74,74,74,0,0,0,0,0,0,,31429223.599999998,31429223.599999998,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.14449665137578438,1.3636363636363635,0.04899938935977268,1796,2690,0.40035666518056173,0.0003566651805617105,1796,2690,2017:557;2018:191;2019:247;2020:570;2021:88;2022:12;2023:118;2024:13,2018:454;2019:389;2020:46;2021:512;2022:706;2023:546;2024:37,2019.0077951002227,2020.8970260223048,2019.0,2021.0,1.776022733893757,1.8174883064848486,2017,2024,2018,2024,1.8892309220821062,1.2208103923630373,0.041465572591091515,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,2,YES,2,0,,
T2_NY_A2-5_B1-3-4,36,NY,New York,2023,362023,362301,2-5,1-3-4,2,3,0,30,74,74,74,74,0,0,0,0,0,0,,31429223.599999998,31429223.599999998,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.18328378559074812,1.9047619047619049,0.07470662711602287,1797,2689,0.40057958091841284,0.0005795809184128142,1797,2689,2017:557;2018:191;2019:16;2021:512;2022:366;2023:142;2024:13,2018:454;2019:620;2020:616;2021:88;2022:352;2023:522;2024:37,2019.8069003895382,2020.3637039791745,2021.0,2020.0,2.261815602372753,1.816170084390311,2017,2024,2018,2024,0.5568035896362744,1.2698470840930909,0.4456455179824419,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,5,YES,5,0,,
T2_NY_A3-4_B1-2-5,36,NY,New York,2023,362023,362301,3-4,1-2-5,2,3,0,30,74,74,73,74,1,0,1,1,32648.9,1,1801597888290487,31429223.599999998,31429223.599999998,0.0,1,0,0,0,,0,DESIGN_BLOCKED_ESTIMATION_UNIT_UNSAMPLED,0.17888682144581983,1.666666666666667,0.07490855233178305,1790,2696,0.3990191707534552,0.000980829246544801,1790,2696,2018:454;2019:620;2020:616;2021:88;2022:12,2017:557;2018:191;2019:16;2021:512;2022:706;2023:664;2024:50,2019.208938547486,2020.7592729970327,2019.0,2022.0,0.900858848405999,2.3075875631942124,2018,2022,2017,2024,1.5503344495466536,1.734707325564047,1.4067287147882135,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R3,R3_BLOCKED,DESIGN_BLOCKED_ESTIMATION_UNIT_UNSAMPLED,1,1,1,0,,,,1,0,,NO,,0,,
T2_NY_A3-5_B1-2-4,36,NY,New York,2023,362023,362301,3-5,1-2-4,2,3,0,30,74,74,74,74,0,0,0,0,0,0,,31429223.599999998,31429223.599999998,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.14588229781284842,0.9090909090909091,0.058095905340088815,1791,2695,0.39924208649130627,0.0007579135086937527,1791,2695,2018:454;2019:389;2020:46;2021:512;2022:366;2023:24,2017:557;2018:191;2019:247;2020:570;2021:88;2022:352;2023:640;2024:50,2020.0106085985483,2020.2270871985158,2021.0,2020.0,1.567262573970807,2.2748277657792118,2018,2023,2017,2024,0.2164785999675587,1.270254384683674,0.7075651918084047,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,4,YES,4,0,,
T2_NY_A4-5_B1-2-3,36,NY,New York,2023,362023,362301,4-5,1-2-3,2,3,0,30,74,74,72,74,2,0,2,2,92750.20000000001,2,1801597891290487;1801597913290487,31429223.599999998,31429223.599999998,0.0,1,0,0,0,,0,DESIGN_BLOCKED_ESTIMATION_UNIT_UNSAMPLED,0.161521913704096,1.6666666666666667,0.08129232885632942,1803,2683,0.4019170753455194,0.0019170753455193812,1803,2683,2019:231;2020:570;2021:600;2022:378;2023:24,2017:557;2018:645;2019:405;2020:46;2022:340;2023:640;2024:50,2020.6638935108153,2019.7890421170332,2021.0,2019.0,0.9894895677246943,2.427056493125072,2019,2023,2017,2024,0.8748513937821372,1.4294004960052291,1.437566925400378,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R3,R3_BLOCKED,DESIGN_BLOCKED_ESTIMATION_UNIT_UNSAMPLED,2,1,2,0,,,,1,0,,NO,,0,,
T2_NC_A1-2_B3-4-5,37,NC,North Carolina,2023,372023,372301,1-2,3-4-5,2,3,0,5,22,22,22,22,0,0,0,0,0,0,,34444233.5,34444233.5,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.059244913582447746,0.9375,0.01687306446996266,2280,3422,0.39985969835145563,0.0001403016485443942,2280,3422,2015:24;2016:115;2017:84;2018:358;2019:557;2020:1;2022:51;2023:908;2024:182,2016:30;2017:221;2018:77;2019:229;2020:1014;2021:907;2022:944,2020.6355263157895,2020.4760374050263,2022.0,2021.0,2.612297710438091,1.421587342415854,2015,2024,2016,2022,0.1594889107632298,1.6843253663088171,1.1907103680222368,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,2,YES,2,0,,
T2_NC_A1-3_B2-4-5,37,NC,North Carolina,2023,372023,372301,1-3,2-4-5,2,3,0,5,22,22,22,22,0,0,0,0,0,0,,34444233.5,34444233.5,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.09259477119044242,0.9375,0.019844746105650603,2290,3412,0.4016134689582603,0.0016134689582602557,2290,3412,2016:14;2017:78;2018:77;2019:222;2020:747;2021:11;2022:51;2023:908;2024:182,2015:24;2016:131;2017:227;2018:358;2019:564;2020:268;2021:896;2022:944,2021.2659388646289,2020.0524618991794,2021.0,2021.0,1.9922351705695052,1.8279572025791861,2016,2024,2015,2022,1.2134769654494448,1.4472741979246124,0.16427796799031902,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,8,YES,8,0,,
